track_uri,track_name,album_name,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,type,id,uri,track_href,analysis_url,time_signature
spotify:track:55fzx7xVGA17MQTY86J6vV,Faith Part 2,MuchMusic Presents: k-os (Live),186027,0.805,0.54,11,-9.299,0.103,0.334,0.0,0.206,0.413,112.754,0,audio_features,55fzx7xVGA17MQTY86J6vV,spotify:track:55fzx7xVGA17MQTY86J6vV,https://api.spotify.com/v1/tracks/55fzx7xVGA17MQTY86J6vV,https://api.spotify.com/v1/audio-analysis/55fzx7xVGA17MQTY86J6vV,3
spotify:track:2Rmuzh89p29BeTIF63Opwo,Right Here,Believe,204187,0.639,0.57,1,-4.966,0.042,0.0233,0.0,0.329,0.728,92.073,1,audio_features,2Rmuzh89p29BeTIF63Opwo,spotify:track:2Rmuzh89p29BeTIF63Opwo,https://api.spotify.com/v1/tracks/2Rmuzh89p29BeTIF63Opwo,https://api.spotify.com/v1/audio-analysis/2Rmuzh89p29BeTIF63Opwo,4
spotify:track:4K3BhUMfBHZuUfeC3kbhrQ,Connect,Nothing Was The Same,296413,0.683,0.49,6,-9.469,0.135,0.406,0.0,0.132,0.465,75.03,0,audio_features,4K3BhUMfBHZuUfeC3kbhrQ,spotify:track:4K3BhUMfBHZuUfeC3kbhrQ,https://api.spotify.com/v1/tracks/4K3BhUMfBHZuUfeC3kbhrQ,https://api.spotify.com/v1/audio-analysis/4K3BhUMfBHZuUfeC3kbhrQ,4
spotify:track:3W3FVHEDetkiRkkGKDmdir,Draft Day,Care Package,266325,0.673,0.81,8,-3.793,0.36,0.0322,0.0,0.133,0.564,166.084,1,audio_features,3W3FVHEDetkiRkkGKDmdir,spotify:track:3W3FVHEDetkiRkkGKDmdir,https://api.spotify.com/v1/tracks/3W3FVHEDetkiRkkGKDmdir,https://api.spotify.com/v1/audio-analysis/3W3FVHEDetkiRkkGKDmdir,4
spotify:track:2xUHiyGeGrWmmfv7NbDTWC,Jodeci Freestyle (feat. J. Cole),Care Package,254022,0.498,0.844,2,-2.834,0.268,0.0111,0.0,0.102,0.282,88.435,1,audio_features,2xUHiyGeGrWmmfv7NbDTWC,spotify:track:2xUHiyGeGrWmmfv7NbDTWC,https://api.spotify.com/v1/tracks/2xUHiyGeGrWmmfv7NbDTWC,https://api.spotify.com/v1/audio-analysis/2xUHiyGeGrWmmfv7NbDTWC,4
spotify:track:6DzTaNNwdUXiJI1l0u6wNe,Best I Ever Had Remix,Beam Me Up Scotty,325825,0.4,0.874,8,-2.698,0.281,0.232,0.0,0.16,0.647,160.794,1,audio_features,6DzTaNNwdUXiJI1l0u6wNe,spotify:track:6DzTaNNwdUXiJI1l0u6wNe,https://api.spotify.com/v1/tracks/6DzTaNNwdUXiJI1l0u6wNe,https://api.spotify.com/v1/audio-analysis/6DzTaNNwdUXiJI1l0u6wNe,4
spotify:track:28irpKCCK9nn9DZSik2zEx,Glow,More Life,206120,0.688,0.384,9,-8.824,0.375,0.2,0.0,0.708,0.432,162.098,0,audio_features,28irpKCCK9nn9DZSik2zEx,spotify:track:28irpKCCK9nn9DZSik2zEx,https://api.spotify.com/v1/tracks/28irpKCCK9nn9DZSik2zEx,https://api.spotify.com/v1/audio-analysis/28irpKCCK9nn9DZSik2zEx,4
spotify:track:5tkDCf3xKRZjT5RbCb3sZB,Big Amount,Pretty Girls Like Trap Music,188069,0.687,0.829,3,-4.204,0.26,0.0124,0.0,0.107,0.154,133.854,0,audio_features,5tkDCf3xKRZjT5RbCb3sZB,spotify:track:5tkDCf3xKRZjT5RbCb3sZB,https://api.spotify.com/v1/tracks/5tkDCf3xKRZjT5RbCb3sZB,https://api.spotify.com/v1/audio-analysis/5tkDCf3xKRZjT5RbCb3sZB,4
spotify:track:3N3d4OWbPVxTQVBFqNyykk,Down Hill,"Honestly, Nevermind",250865,0.718,0.319,3,-11.261,0.0435,0.965,0.00036,0.0895,0.639,109.994,1,audio_features,3N3d4OWbPVxTQVBFqNyykk,spotify:track:3N3d4OWbPVxTQVBFqNyykk,https://api.spotify.com/v1/tracks/3N3d4OWbPVxTQVBFqNyykk,https://api.spotify.com/v1/audio-analysis/3N3d4OWbPVxTQVBFqNyykk,4
spotify:track:43iKgGbmfqPLh3mxUlospI,Sooner Than Later,So Far Gone,262047,0.616,0.501,5,-5.722,0.24,0.178,1.2e-05,0.105,0.506,94.554,0,audio_features,43iKgGbmfqPLh3mxUlospI,spotify:track:43iKgGbmfqPLh3mxUlospI,https://api.spotify.com/v1/tracks/43iKgGbmfqPLh3mxUlospI,https://api.spotify.com/v1/audio-analysis/43iKgGbmfqPLh3mxUlospI,4
spotify:track:4OENnoidV0h8gJV6bhrw7r,Only You Freestyle,Only You Freestyle,248937,0.68,0.826,5,-2.561,0.27,0.562,0.0,0.254,0.804,146.95,1,audio_features,4OENnoidV0h8gJV6bhrw7r,spotify:track:4OENnoidV0h8gJV6bhrw7r,https://api.spotify.com/v1/tracks/4OENnoidV0h8gJV6bhrw7r,https://api.spotify.com/v1/audio-analysis/4OENnoidV0h8gJV6bhrw7r,4
spotify:track:04a1HkNH7LFsG5mEiLN7vl,No New Friends - SFTB Remix,Suffering From Success,308333,0.703,0.681,2,-6.356,0.133,0.00589,0.0,0.449,0.245,124.928,1,audio_features,04a1HkNH7LFsG5mEiLN7vl,spotify:track:04a1HkNH7LFsG5mEiLN7vl,https://api.spotify.com/v1/tracks/04a1HkNH7LFsG5mEiLN7vl,https://api.spotify.com/v1/audio-analysis/04a1HkNH7LFsG5mEiLN7vl,4
spotify:track:09lmraDvzBT3pUQ2rUtJzK,March 14,Scorpion,309560,0.558,0.414,10,-7.355,0.358,0.405,0.0,0.36,0.318,127.094,0,audio_features,09lmraDvzBT3pUQ2rUtJzK,spotify:track:09lmraDvzBT3pUQ2rUtJzK,https://api.spotify.com/v1/tracks/09lmraDvzBT3pUQ2rUtJzK,https://api.spotify.com/v1/audio-analysis/09lmraDvzBT3pUQ2rUtJzK,4
spotify:track:2of5xn0GU0TdFneR1saRLH,To the Max (feat. Drake),Grateful,193902,0.461,0.812,10,-5.776,0.241,0.0184,0.000375,0.21,0.72,159.869,0,audio_features,2of5xn0GU0TdFneR1saRLH,spotify:track:2of5xn0GU0TdFneR1saRLH,https://api.spotify.com/v1/tracks/2of5xn0GU0TdFneR1saRLH,https://api.spotify.com/v1/audio-analysis/2of5xn0GU0TdFneR1saRLH,4
spotify:track:4haJoBPbPj9QFKNpp9e8kx,Diplomatic Immunity,Diplomatic Immunity,255867,0.654,0.839,9,-5.076,0.443,0.00531,0.0,0.308,0.549,74.886,0,audio_features,4haJoBPbPj9QFKNpp9e8kx,spotify:track:4haJoBPbPj9QFKNpp9e8kx,https://api.spotify.com/v1/tracks/4haJoBPbPj9QFKNpp9e8kx,https://api.spotify.com/v1/audio-analysis/4haJoBPbPj9QFKNpp9e8kx,4
spotify:track:4SUwJA3eUVNHExxMPEUhQe,Ratchet Happy Birthday,Scorpion,207307,0.657,0.571,2,-12.519,0.139,0.11,0.00123,0.0735,0.622,167.958,1,audio_features,4SUwJA3eUVNHExxMPEUhQe,spotify:track:4SUwJA3eUVNHExxMPEUhQe,https://api.spotify.com/v1/tracks/4SUwJA3eUVNHExxMPEUhQe,https://api.spotify.com/v1/audio-analysis/4SUwJA3eUVNHExxMPEUhQe,4
spotify:track:4FDSPGncHRpr6yB8DD4CtI,Let's Call It Off (feat. Peter Bjorn and John),So Far Gone,234176,0.79,0.731,9,-4.607,0.0327,0.00427,0.29,0.157,0.938,127.403,0,audio_features,4FDSPGncHRpr6yB8DD4CtI,spotify:track:4FDSPGncHRpr6yB8DD4CtI,https://api.spotify.com/v1/tracks/4FDSPGncHRpr6yB8DD4CtI,https://api.spotify.com/v1/audio-analysis/4FDSPGncHRpr6yB8DD4CtI,4
spotify:track:1v24T2ug4TlssYZvI3aL4O,Lust For Life,So Far Gone,176179,0.462,0.422,6,-10.381,0.175,0.939,0.0327,0.108,0.0853,87.364,1,audio_features,1v24T2ug4TlssYZvI3aL4O,spotify:track:1v24T2ug4TlssYZvI3aL4O,https://api.spotify.com/v1/tracks/1v24T2ug4TlssYZvI3aL4O,https://api.spotify.com/v1/audio-analysis/1v24T2ug4TlssYZvI3aL4O,4
spotify:track:1kNdtonJXHorsVpWerK8C2,Intro,"Honestly, Nevermind",36935,0.193,0.0218,0,-31.16,0.0389,0.955,0.88,0.117,0.213,125.501,0,audio_features,1kNdtonJXHorsVpWerK8C2,spotify:track:1kNdtonJXHorsVpWerK8C2,https://api.spotify.com/v1/tracks/1kNdtonJXHorsVpWerK8C2,https://api.spotify.com/v1/audio-analysis/1kNdtonJXHorsVpWerK8C2,3
spotify:track:3FUawAGz3DX4V9OsvQheiK,R.I.C.O.,Musica per caricarsi,197133,0.729,0.599,1,-6.941,0.325,0.317,0.0,0.219,0.386,167.909,1,audio_features,3FUawAGz3DX4V9OsvQheiK,spotify:track:3FUawAGz3DX4V9OsvQheiK,https://api.spotify.com/v1/tracks/3FUawAGz3DX4V9OsvQheiK,https://api.spotify.com/v1/audio-analysis/3FUawAGz3DX4V9OsvQheiK,3
spotify:track:3cBUv0RIoEyAm2b7qimEY6,Thank Me Now,Thank Me Later,328573,0.495,0.772,8,-4.851,0.425,0.282,0.0,0.119,0.748,71.295,1,audio_features,3cBUv0RIoEyAm2b7qimEY6,spotify:track:3cBUv0RIoEyAm2b7qimEY6,https://api.spotify.com/v1/tracks/3cBUv0RIoEyAm2b7qimEY6,https://api.spotify.com/v1/audio-analysis/3cBUv0RIoEyAm2b7qimEY6,4
spotify:track:2dfqS3MRtbLZSZA1IL8xY5,Skepta Interlude,More Life,143214,0.745,0.822,7,-6.354,0.252,0.0103,4.2e-06,0.155,0.415,86.733,1,audio_features,2dfqS3MRtbLZSZA1IL8xY5,spotify:track:2dfqS3MRtbLZSZA1IL8xY5,https://api.spotify.com/v1/tracks/2dfqS3MRtbLZSZA1IL8xY5,https://api.spotify.com/v1/audio-analysis/2dfqS3MRtbLZSZA1IL8xY5,5
spotify:track:39liuGHPxn2sAyvO6DINor,Back on Road,Everybody Looking,149080,0.833,0.673,1,-6.981,0.315,0.329,0.0,0.136,0.753,148.019,0,audio_features,39liuGHPxn2sAyvO6DINor,spotify:track:39liuGHPxn2sAyvO6DINor,https://api.spotify.com/v1/tracks/39liuGHPxn2sAyvO6DINor,https://api.spotify.com/v1/audio-analysis/39liuGHPxn2sAyvO6DINor,4
spotify:track:3lkkkYc1wBj5l3FVlpqvP6,A Night Off (feat. Lloyd),So Far Gone,193963,0.611,0.508,11,-5.573,0.0741,0.374,3.87e-06,0.168,0.368,103.612,0,audio_features,3lkkkYc1wBj5l3FVlpqvP6,spotify:track:3lkkkYc1wBj5l3FVlpqvP6,https://api.spotify.com/v1/tracks/3lkkkYc1wBj5l3FVlpqvP6,https://api.spotify.com/v1/audio-analysis/3lkkkYc1wBj5l3FVlpqvP6,4
spotify:track:1IWXAWo4u0H1D0QvSpvldn,Tony Montana (feat. Drake),Pluto 3D,245960,0.674,0.732,10,-5.3,0.0724,0.011,0.0,0.439,0.247,143.12,0,audio_features,1IWXAWo4u0H1D0QvSpvldn,spotify:track:1IWXAWo4u0H1D0QvSpvldn,https://api.spotify.com/v1/tracks/1IWXAWo4u0H1D0QvSpvldn,https://api.spotify.com/v1/audio-analysis/1IWXAWo4u0H1D0QvSpvldn,4
spotify:track:3m62bJJXGyQKdR9XyRocnl,"Two Birds, One Stone","Two Birds, One Stone",238960,0.529,0.838,8,-2.619,0.212,0.337,0.0,0.127,0.355,88.052,1,audio_features,3m62bJJXGyQKdR9XyRocnl,spotify:track:3m62bJJXGyQKdR9XyRocnl,https://api.spotify.com/v1/tracks/3m62bJJXGyQKdR9XyRocnl,https://api.spotify.com/v1/audio-analysis/3m62bJJXGyQKdR9XyRocnl,4
spotify:track:7mPoCVGP752A5DtHf1SKkM,Say What's Real,So Far Gone,230717,0.462,0.773,8,-5.375,0.288,0.632,0.0,0.212,0.455,86.157,1,audio_features,7mPoCVGP752A5DtHf1SKkM,spotify:track:7mPoCVGP752A5DtHf1SKkM,https://api.spotify.com/v1/tracks/7mPoCVGP752A5DtHf1SKkM,https://api.spotify.com/v1/audio-analysis/7mPoCVGP752A5DtHf1SKkM,4
spotify:track:3C9UV0uRiF3DAKe1tCWIdU,I'm Single,I Am Not A Human Being,333040,0.567,0.381,5,-5.238,0.507,0.044,0.0,0.107,0.689,85.537,0,audio_features,3C9UV0uRiF3DAKe1tCWIdU,spotify:track:3C9UV0uRiF3DAKe1tCWIdU,https://api.spotify.com/v1/tracks/3C9UV0uRiF3DAKe1tCWIdU,https://api.spotify.com/v1/audio-analysis/3C9UV0uRiF3DAKe1tCWIdU,5
spotify:track:2k79z9A1dbdQ8gQG8M1Zz5,Gonorrhea,I Am Not A Human Being,262440,0.715,0.745,9,-5.71,0.25,0.0311,0.0,0.0823,0.687,148.042,1,audio_features,2k79z9A1dbdQ8gQG8M1Zz5,spotify:track:2k79z9A1dbdQ8gQG8M1Zz5,https://api.spotify.com/v1/tracks/2k79z9A1dbdQ8gQG8M1Zz5,https://api.spotify.com/v1/audio-analysis/2k79z9A1dbdQ8gQG8M1Zz5,4
spotify:track:4UaWrzY75h1tAvlxa4NKP9,Blessings - Extended Version,Blessings (Extended Version),301960,0.645,0.606,10,-8.074,0.512,0.292,0.0,0.129,0.121,118.8,0,audio_features,4UaWrzY75h1tAvlxa4NKP9,spotify:track:4UaWrzY75h1tAvlxa4NKP9,https://api.spotify.com/v1/tracks/4UaWrzY75h1tAvlxa4NKP9,https://api.spotify.com/v1/audio-analysis/4UaWrzY75h1tAvlxa4NKP9,4
spotify:track:6EC5hHjYlwVmj8cpjSjJWA,"Deuces Remix (feat. Drake, T.I., Kanye West, Fabolous, Rick Ross & André 3000)",Deuces Remix,403787,0.657,0.641,1,-5.152,0.295,0.292,0.0,0.0883,0.256,148.261,1,audio_features,6EC5hHjYlwVmj8cpjSjJWA,spotify:track:6EC5hHjYlwVmj8cpjSjJWA,https://api.spotify.com/v1/tracks/6EC5hHjYlwVmj8cpjSjJWA,https://api.spotify.com/v1/audio-analysis/6EC5hHjYlwVmj8cpjSjJWA,4
spotify:track:5WfBl43XUcWng7OnB8LKNW,Fear,Fear,280667,0.334,0.783,9,-6.144,0.181,0.0615,0.0,0.109,0.308,83.944,0,audio_features,5WfBl43XUcWng7OnB8LKNW,spotify:track:5WfBl43XUcWng7OnB8LKNW,https://api.spotify.com/v1/tracks/5WfBl43XUcWng7OnB8LKNW,https://api.spotify.com/v1/audio-analysis/5WfBl43XUcWng7OnB8LKNW,4
spotify:track:2nOyI7h0Kn1vvrjf0tg9ss,Cameras / Good Ones Go Interlude,Take Care (Deluxe),434960,0.431,0.412,2,-10.269,0.191,0.245,2.07e-05,0.131,0.149,139.933,0,audio_features,2nOyI7h0Kn1vvrjf0tg9ss,spotify:track:2nOyI7h0Kn1vvrjf0tg9ss,https://api.spotify.com/v1/tracks/2nOyI7h0Kn1vvrjf0tg9ss,https://api.spotify.com/v1/audio-analysis/2nOyI7h0Kn1vvrjf0tg9ss,4
spotify:track:4alHkxxwAhvoGg3dJCATKV,My Side,Care Package,294651,0.549,0.495,6,-5.661,0.133,0.603,7.26e-06,0.0979,0.385,81.012,0,audio_features,4alHkxxwAhvoGg3dJCATKV,spotify:track:4alHkxxwAhvoGg3dJCATKV,https://api.spotify.com/v1/tracks/4alHkxxwAhvoGg3dJCATKV,https://api.spotify.com/v1/audio-analysis/4alHkxxwAhvoGg3dJCATKV,4
spotify:track:51B1RzOwX8ybRMb66Rhsmu,Still Got It,Careless World: Rise Of The Last King,224507,0.447,0.834,8,-6.139,0.373,0.437,2.46e-06,0.383,0.296,94.63,0,audio_features,51B1RzOwX8ybRMb66Rhsmu,spotify:track:51B1RzOwX8ybRMb66Rhsmu,https://api.spotify.com/v1/tracks/51B1RzOwX8ybRMb66Rhsmu,https://api.spotify.com/v1/audio-analysis/51B1RzOwX8ybRMb66Rhsmu,4
spotify:track:1XWcdNQvGrX32fH09CwuWI,100it Racks,Project E.T.,265038,0.82,0.599,10,-9.796,0.141,0.226,0.0489,0.105,0.356,137.022,0,audio_features,1XWcdNQvGrX32fH09CwuWI,spotify:track:1XWcdNQvGrX32fH09CwuWI,https://api.spotify.com/v1/tracks/1XWcdNQvGrX32fH09CwuWI,https://api.spotify.com/v1/audio-analysis/1XWcdNQvGrX32fH09CwuWI,4
spotify:track:2G7QCDuRM7rTj0pX21e0xk,Cece's Interlude,Thank Me Later,154120,0.473,0.603,9,-6.875,0.0319,0.0549,6.25e-06,0.115,0.234,94.984,0,audio_features,2G7QCDuRM7rTj0pX21e0xk,spotify:track:2G7QCDuRM7rTj0pX21e0xk,https://api.spotify.com/v1/tracks/2G7QCDuRM7rTj0pX21e0xk,https://api.spotify.com/v1/audio-analysis/2G7QCDuRM7rTj0pX21e0xk,4
spotify:track:0Di26AbdtizzHkFstPyt7A,No Shopping (feat. Drake),No Shopping (feat. Drake),227727,0.895,0.491,10,-10.261,0.246,0.0144,0.000988,0.143,0.249,83.505,0,audio_features,0Di26AbdtizzHkFstPyt7A,spotify:track:0Di26AbdtizzHkFstPyt7A,https://api.spotify.com/v1/tracks/0Di26AbdtizzHkFstPyt7A,https://api.spotify.com/v1/audio-analysis/0Di26AbdtizzHkFstPyt7A,4
spotify:track:6MlGqWzDiLkZ0vmAEsisEk,The Calm,So Far Gone,243724,0.471,0.784,11,-8.25,0.883,0.819,1.13e-05,0.107,0.258,160.833,0,audio_features,6MlGqWzDiLkZ0vmAEsisEk,spotify:track:6MlGqWzDiLkZ0vmAEsisEk,https://api.spotify.com/v1/tracks/6MlGqWzDiLkZ0vmAEsisEk,https://api.spotify.com/v1/audio-analysis/6MlGqWzDiLkZ0vmAEsisEk,4
spotify:track:5TiqpChMv5rqzAwfRr8h1Y,Live For,Kiss Land,222667,0.624,0.68,0,-7.64,0.112,0.517,0.0,0.114,0.227,75.983,1,audio_features,5TiqpChMv5rqzAwfRr8h1Y,spotify:track:5TiqpChMv5rqzAwfRr8h1Y,https://api.spotify.com/v1/tracks/5TiqpChMv5rqzAwfRr8h1Y,https://api.spotify.com/v1/audio-analysis/5TiqpChMv5rqzAwfRr8h1Y,4
spotify:track:0FEZedp3QtZK11jcphYQ4y,It's Good,Tha Carter IV (Complete Edition),241467,0.665,0.714,8,-7.292,0.158,0.0246,0.0,0.119,0.0999,85.368,1,audio_features,0FEZedp3QtZK11jcphYQ4y,spotify:track:0FEZedp3QtZK11jcphYQ4y,https://api.spotify.com/v1/tracks/0FEZedp3QtZK11jcphYQ4y,https://api.spotify.com/v1/audio-analysis/0FEZedp3QtZK11jcphYQ4y,5
spotify:track:3SnXwQUrvSacFziUYXTNKY,Congratulations,So Far Gone,332530,0.333,0.859,6,-2.286,0.148,0.0185,0.0,0.22,0.125,86.882,1,audio_features,3SnXwQUrvSacFziUYXTNKY,spotify:track:3SnXwQUrvSacFziUYXTNKY,https://api.spotify.com/v1/tracks/3SnXwQUrvSacFziUYXTNKY,https://api.spotify.com/v1/audio-analysis/3SnXwQUrvSacFziUYXTNKY,5
spotify:track:7wbClNblLd3hkosmuYAdN9,305 To My City,Nothing Was The Same (Deluxe),255853,0.419,0.494,4,-8.782,0.345,0.0567,0.0,0.144,0.134,67.622,0,audio_features,7wbClNblLd3hkosmuYAdN9,spotify:track:7wbClNblLd3hkosmuYAdN9,https://api.spotify.com/v1/tracks/7wbClNblLd3hkosmuYAdN9,https://api.spotify.com/v1/audio-analysis/7wbClNblLd3hkosmuYAdN9,5
spotify:track:5LLc3Nn2FCLJXvNJ4a2UxS,Unusual (feat. Drake),"Passion, Pain & Pleasure (Deluxe Version)",212347,0.577,0.657,5,-5.881,0.224,0.179,0.0,0.615,0.624,81.952,0,audio_features,5LLc3Nn2FCLJXvNJ4a2UxS,spotify:track:5LLc3Nn2FCLJXvNJ4a2UxS,https://api.spotify.com/v1/tracks/5LLc3Nn2FCLJXvNJ4a2UxS,https://api.spotify.com/v1/audio-analysis/5LLc3Nn2FCLJXvNJ4a2UxS,4
spotify:track:5Wcvle7c2jTMh5FFimP6Dw,Ela É do Tipo (feat. Drake) [Remix],Ela É do Tipo (feat. Drake) [Remix],212433,0.576,0.524,6,-5.428,0.24,0.89,0.0,0.108,0.716,99.384,1,audio_features,5Wcvle7c2jTMh5FFimP6Dw,spotify:track:5Wcvle7c2jTMh5FFimP6Dw,https://api.spotify.com/v1/tracks/5Wcvle7c2jTMh5FFimP6Dw,https://api.spotify.com/v1/audio-analysis/5Wcvle7c2jTMh5FFimP6Dw,3
spotify:track:2TWSilrWcTrgVKcP8kfEfg,Unstoppable (feat. Santigold & Lil Wayne),So Far Gone,209957,0.774,0.912,2,-2.787,0.347,0.165,0.0,0.745,0.821,150.083,0,audio_features,2TWSilrWcTrgVKcP8kfEfg,spotify:track:2TWSilrWcTrgVKcP8kfEfg,https://api.spotify.com/v1/tracks/2TWSilrWcTrgVKcP8kfEfg,https://api.spotify.com/v1/audio-analysis/2TWSilrWcTrgVKcP8kfEfg,4
spotify:track:2pwPtne9zCNTsyYZDLHxDf,Poppin Bottles,No Mercy,320160,0.629,0.853,0,-4.36,0.104,0.00189,0.0,0.34,0.373,78.033,1,audio_features,2pwPtne9zCNTsyYZDLHxDf,spotify:track:2pwPtne9zCNTsyYZDLHxDf,https://api.spotify.com/v1/tracks/2pwPtne9zCNTsyYZDLHxDf,https://api.spotify.com/v1/audio-analysis/2pwPtne9zCNTsyYZDLHxDf,4
spotify:track:27Tqjd2nMW2mIp6Yk1ovwY,Heat Of The Moment,Care Package,343455,0.641,0.454,5,-8.344,0.133,0.179,0.000116,0.065,0.302,78.036,0,audio_features,27Tqjd2nMW2mIp6Yk1ovwY,spotify:track:27Tqjd2nMW2mIp6Yk1ovwY,https://api.spotify.com/v1/tracks/27Tqjd2nMW2mIp6Yk1ovwY,https://api.spotify.com/v1/audio-analysis/27Tqjd2nMW2mIp6Yk1ovwY,4
spotify:track:2fGnxqCBPSnH5tUmoXT0TV,I'm Still Fly feat. Drake - Dirty,I'm Still Fly (feat. Drake),221753,0.495,0.579,9,-7.474,0.158,0.00097,0.0,0.299,0.22,104.267,1,audio_features,2fGnxqCBPSnH5tUmoXT0TV,spotify:track:2fGnxqCBPSnH5tUmoXT0TV,https://api.spotify.com/v1/tracks/2fGnxqCBPSnH5tUmoXT0TV,https://api.spotify.com/v1/audio-analysis/2fGnxqCBPSnH5tUmoXT0TV,5
spotify:track:3922kPG1JMYBNhACLo9j3f,4 My Town (Play Ball),Pricele$$,261267,0.62,0.619,1,-6.567,0.221,0.0546,0.0,0.31,0.524,152.114,1,audio_features,3922kPG1JMYBNhACLo9j3f,spotify:track:3922kPG1JMYBNhACLo9j3f,https://api.spotify.com/v1/tracks/3922kPG1JMYBNhACLo9j3f,https://api.spotify.com/v1/audio-analysis/3922kPG1JMYBNhACLo9j3f,4
spotify:track:4FcvYEVtmB0UuIPbdzwqsH,Cabaret (feat. Drake),The 20/20 Experience - 2 of 2 (Deluxe),272747,0.692,0.735,8,-5.132,0.0881,0.106,4.59e-06,0.239,0.333,120.154,1,audio_features,4FcvYEVtmB0UuIPbdzwqsH,spotify:track:4FcvYEVtmB0UuIPbdzwqsH,https://api.spotify.com/v1/tracks/4FcvYEVtmB0UuIPbdzwqsH,https://api.spotify.com/v1/audio-analysis/4FcvYEVtmB0UuIPbdzwqsH,4
spotify:track:4pc01CAhGKx15PY23uPjHp,Charged Up,Charged Up,189769,0.461,0.696,6,-7.014,0.592,0.91,0.0,0.121,0.382,173.695,0,audio_features,4pc01CAhGKx15PY23uPjHp,spotify:track:4pc01CAhGKx15PY23uPjHp,https://api.spotify.com/v1/tracks/4pc01CAhGKx15PY23uPjHp,https://api.spotify.com/v1/audio-analysis/4pc01CAhGKx15PY23uPjHp,4
spotify:track:53qYItjefG5SUf62428dIw,The Zone - Original,Thursday (Original),418057,0.654,0.383,3,-9.875,0.0363,0.129,0.000755,0.103,0.268,139.95,0,audio_features,53qYItjefG5SUf62428dIw,spotify:track:53qYItjefG5SUf62428dIw,https://api.spotify.com/v1/tracks/53qYItjefG5SUf62428dIw,https://api.spotify.com/v1/audio-analysis/53qYItjefG5SUf62428dIw,4
spotify:track:4Xu9IUWFfEkW8YZw6orPGd,Drama (feat. Drake) - Sped Up,Drama (feat. Drake) [Sped Up],224381,0.682,0.421,1,-8.858,0.0985,0.133,1.08e-06,0.109,0.155,136.88,1,audio_features,4Xu9IUWFfEkW8YZw6orPGd,spotify:track:4Xu9IUWFfEkW8YZw6orPGd,https://api.spotify.com/v1/tracks/4Xu9IUWFfEkW8YZw6orPGd,https://api.spotify.com/v1/audio-analysis/4Xu9IUWFfEkW8YZw6orPGd,4
spotify:track:1RKSWMAwBTuwhYkZlYskqw,Celebration (feat. Drake),Now or Never,252960,0.691,0.675,3,-5.612,0.146,0.345,0.0,0.229,0.925,73.024,0,audio_features,1RKSWMAwBTuwhYkZlYskqw,spotify:track:1RKSWMAwBTuwhYkZlYskqw,https://api.spotify.com/v1/tracks/1RKSWMAwBTuwhYkZlYskqw,https://api.spotify.com/v1/audio-analysis/1RKSWMAwBTuwhYkZlYskqw,4
spotify:track:43VsJuap6AoKejRD4a8owV,Bring It Back (with Mike WiLL Made-It feat. Drake),Edgewood (41E Edition),255089,0.88,0.257,6,-7.796,0.489,0.152,0.0,0.108,0.213,151.983,0,audio_features,43VsJuap6AoKejRD4a8owV,spotify:track:43VsJuap6AoKejRD4a8owV,https://api.spotify.com/v1/tracks/43VsJuap6AoKejRD4a8owV,https://api.spotify.com/v1/audio-analysis/43VsJuap6AoKejRD4a8owV,4
spotify:track:1n0t3T1gmskp7kjEhFd7Gq,My Love (feat. Drake) [Remix],My Love (feat. Drake) [Remix],235262,0.644,0.566,5,-8.859,0.0394,0.123,0.0234,0.132,0.677,139.961,1,audio_features,1n0t3T1gmskp7kjEhFd7Gq,spotify:track:1n0t3T1gmskp7kjEhFd7Gq,https://api.spotify.com/v1/tracks/1n0t3T1gmskp7kjEhFd7Gq,https://api.spotify.com/v1/audio-analysis/1n0t3T1gmskp7kjEhFd7Gq,4
spotify:track:6OqVLAgypOneSXvhx6AlYh,Right Above It - Edited,I Am Not A Human Being,280667,0.439,0.775,3,-6.525,0.326,0.0354,0.0,0.291,0.463,76.185,0,audio_features,6OqVLAgypOneSXvhx6AlYh,spotify:track:6OqVLAgypOneSXvhx6AlYh,https://api.spotify.com/v1/tracks/6OqVLAgypOneSXvhx6AlYh,https://api.spotify.com/v1/audio-analysis/6OqVLAgypOneSXvhx6AlYh,4
spotify:track:6hHKFReuQR9VQp39ev43wY,Outro (feat. Chilly Gonzales),So Far Gone,174398,0.397,0.0906,5,-21.655,0.054,0.988,0.856,0.344,0.136,185.167,1,audio_features,6hHKFReuQR9VQp39ev43wY,spotify:track:6hHKFReuQR9VQp39ev43wY,https://api.spotify.com/v1/tracks/6hHKFReuQR9VQp39ev43wY,https://api.spotify.com/v1/audio-analysis/6hHKFReuQR9VQp39ev43wY,4
spotify:track:5AvjYfR503qwTxRT3KHNZF,Girls Need Love - Remix Sped Up,Last Day Of Summer (Sped Up),187726,0.72,0.434,9,-9.203,0.269,0.424,1.23e-05,0.136,0.18,115.402,0,audio_features,5AvjYfR503qwTxRT3KHNZF,spotify:track:5AvjYfR503qwTxRT3KHNZF,https://api.spotify.com/v1/tracks/5AvjYfR503qwTxRT3KHNZF,https://api.spotify.com/v1/audio-analysis/5AvjYfR503qwTxRT3KHNZF,4
